titulo,descricao,link,fonte,data_publicacao,fim_inscricao,situacao,valor,programa,acao,tipo_recurso,extras
Ações e Programas,"Ações e Programas Ações e Programas — Instituto de Pesquisas Energéticas e Nucleares (IPEN) Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Instituto de Pesquisas Energéticas e Nucleares (IPEN) Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Ações e Programas Programa de Política Nuclear - PPA Auditorias Auditoria Convênios e Transferências Convênios e Transferências Dados Abertos Editais de Bolsa Informações Classificadas Institucional Sobre o IPEN Representantes dos Órgãos Consultivos Organograma Licitações e Contratos Pregão Dispensa de Licitação Inexigibilidade Leilão Concurso Diálogo Competitivo Ouvidoria CNEN Ouvidoria Participação Social Participação Social Perguntas Frequentes Receitas e Despesas Receitas e Despesas Servidores Portal do Servidor SIC - Serviço de Informação ao Cidadão Acesso Rápido Intranet Ramais Editais de Bolsa Intranet Assuntos Mais Notícias Workshop CoMet 3.0 Tropics Distrito de Inovação Editais Treinamento_novos_servidores ata_congresso_panama Clipping de Notícias Mais Eventos Visitas Técnicas Visitas Técnicas Biblioteca Canais de Atendimento Comunicação Institucional Emergência Radiológica Endereço, Contato e Mapa de Localização Central de Conteúdo Rádio IPEN Vídeo Imagem Aniversário IPEN 69 anos Publicações Institucionais Marca e Logotipo 📣 TERMO DE USO DA MARCA IPEN IPENPOD Centros de Pesquisa Composição Ensino Inovação e Tecnologia Núcleo de Inovação Tecnológica Incubadora USP-IPEN Fusão Nuclear Patentes, Marcas e Softwares Parcerias de P&D com Empresas Serviços Tecnológicos Especializados Projetos de P&D Pesquisa e Desenvolvimento Internacionalização Biblioteca Ensino Áreas de Pesquisa Saúde Energia Meio Ambiente Indústria Nuclear Gestão de Projetos Produtos e Serviços Produtos Serviços Atendimento ao Cliente Projetos Estruturantes CNEN RMB - Reator Multipropósito Brasileiro Fusão Nuclear Segurança Nuclear e Radiológica Emergência Radiológica IPEN Atendimento a Emergências Radiológicas e Nucleares Outros Canais Denúncia Solicitação Sugestão Elogio VI Workshop de Radioproteção na Indústria Gestão de Qualidade Contratos SECLI Merck Clarity Ecoblock GOV.BR Serviços Buscar serviços por Categorias Órgãos Estados Serviços por público alvo Cidadãos Empresas Órgãos e Entidades Públicas Demais segmentos (ONGs, organizações sociais, etc) Servidor Público Temas em Destaque Orçamento Nacional Redes de Atendimento do Governo Federal Proteção de Dados Pessoais Serviços para Imigrantes Política e Orçamento Educacionais Educação Profissional e Tecnológica Educação Profissional para Jovens e Adultos Trabalho e Emprego Serviços para Pessoas com Deficiência Combate à Discriminação Racial Política de Proteção Social Política para Mulheres Saúde Reprodutiva da Mulher Cuidados na Primeira Infância Habitação Popular Controle de Poluição e Resíduos Sólidos Notícias Serviços para o cidadão Saúde Agricultura e Pecuária Cidadania e Assistência Social Ciência e Tecnologia Comunicação Cultura e Esporte Economia e Gestão Pública Educação e Pesquisa Energia Forças Armadas e Defesa Civil Infraestrutura Justiça e Segurança Meio Ambiente Trabalho e Previdência Turismo Galeria de Aplicativos Acompanhe o Planalto Navegação Acessibilidade ",https://www.gov.br/ipen/pt-br/acesso-a-informacao/acoes-e-programas,IPEN,2025-07-10,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Programa de Política Nuclear - PPA,"Programa de Política Nuclear - PPA Programa de Política Nuclear - PPA — Comissão Nacional de Energia Nuclear Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Comissão Nacional de Energia Nuclear Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Institucional Sobre a CNEN Estrutura Competências Unidades da CNEN Identidade Visual Quem é quem Biografia - Presidente da CNEN Currículos de ocupantes de cargos de direção DAS 5 e 6 da CNEN Base Jurídica Políticas e Planos Institucionais Relatórios de Gestão Publicações oficiais (relatórios, planos, programas, portarias e outros) Programa de Gestão Transparência e Prestação de Contas Modelo de Negócios Remuneração Supervisão, Controle e Correição Ações de Correição Radioproteção e Segurança Nuclear Rol de Responsáveis Licitações 2021 Licitações 2022 Licitações 2023 Licitações 2024 Licitações 2025 Licitações 2026 Relatórios de Gestão Ações e Programas Agenda de autoridades Diretor de Radioproteção e Segurança Nuclear Diretor de Gestão Institucional Diretor de Pesquisa e Desensenvolvimento Agenda do Presidente da CNEN Auditorias Relatórios de Gestão Atos Normativos da CNEN Atos Administrativos da CNEN Diretoria de Gestão Institucional - DGI (e subordinadas) Diretoria de Radioproteção e Segurança Nuclear - DRS (e subordinadas) Diretoria de Pesquisa e Desenvolvimento - DPD (e subordinadas) Diretoria de Gestão Institucional - Portarias Diretoria de Radioproteção e Segurança Nuclear - Portarias Diretoria de Pesquisa e Desenvolvimento - Portarias Carta de Serviços Comitês Internos Comitê de Governança Comitê Gestor de Integridade Comissão de Ética Convênios e Transferências Convênios Transferências Dados Abertos Informações Classificadas Inteligência de Negócios Licitações e Contratos Manutenção e Infraestrutura Plano de Manutenção da Infraestrutura e Equipamentos Prediais Ouvidoria Participação Social Plano Anual de Contratações Plano Diretor de Logística Sustentável Proteção de Dados Pessoais Receitas e Despesas Investimento em capacitação SIC - Serviço de Informação ao Cidadão Servidores e Colaboradores Terceirizados Servidores Concursos Públicos Plano de Desenvolvimento de Pessoas - PDP Trilhas de Conhecimento Provimento Termos de Execução Descentralizada(TED) Perguntas Frequentes Protocolo Digital CNEN Acesso rápido Emergência Radiológica Centro de Informações Nucleares PLAM-CNEN Edital de Chamamento Público para Credenciamento 01/2020 Sobre o PLAM-CNEN Extranet da CNEN Extrato de Termo de Credenciamento Instalações Autorizadas Certificação de Supervisores Dose Ocupacional Normas Regulatórias Lista de Produtos e Serviços da CNEN Serviços Normas Regulatórias Grupo 9 Grupo 6 Grupo 7 Grupo 8 Grupo 3 Grupo 4 Grupo 5 Grupo 1 Grupo 2 Glossario Normas em Elaboração / Revisão Normas Revogadas Consulta Pública Relatório de Situação Operacional das Usinas Assuntos Assuntos Internacionais Programa de Cooperação Técnica da Agência Internacional de Energia Atômica (PCT/AIEA), biênio 2028/2029 Eventos Notícias Pesquisa, Desenvolvimento e Ensino na área nuclear Pesquisa, Desenvolvimento e Inovação Pós-Graduação Produção de Radiofármacos Serviços Técnicos Especializados Armazenamento de Rejeitos Radioativos Editais d",https://www.gov.br/cnen/pt-br/acesso-a-informacao/acoes-e-programas-1/programa-de-politica-nuclear-ppa,IPEN,2024-10-23,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Programa de Política Nuclear PPA 2024 - 2027', 'url': 'https://www.gov.br/cnen/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas/arquivos_prestacao-de-contas/relatorio_ppa_2024-2027-politica-nuclear_site.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Convênios e Transferências,"Convênios e Transferências Convênios e Transferências — Instituto de Pesquisas Energéticas e Nucleares (IPEN) Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Instituto de Pesquisas Energéticas e Nucleares (IPEN) Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Ações e Programas Programa de Política Nuclear - PPA Auditorias Auditoria Convênios e Transferências Convênios e Transferências Dados Abertos Editais de Bolsa Informações Classificadas Institucional Sobre o IPEN Representantes dos Órgãos Consultivos Organograma Licitações e Contratos Pregão Dispensa de Licitação Inexigibilidade Leilão Concurso Diálogo Competitivo Ouvidoria CNEN Ouvidoria Participação Social Participação Social Perguntas Frequentes Receitas e Despesas Receitas e Despesas Servidores Portal do Servidor SIC - Serviço de Informação ao Cidadão Acesso Rápido Intranet Ramais Editais de Bolsa Intranet Assuntos Mais Notícias Workshop CoMet 3.0 Tropics Distrito de Inovação Editais Treinamento_novos_servidores ata_congresso_panama Clipping de Notícias Mais Eventos Visitas Técnicas Visitas Técnicas Biblioteca Canais de Atendimento Comunicação Institucional Emergência Radiológica Endereço, Contato e Mapa de Localização Central de Conteúdo Rádio IPEN Vídeo Imagem Aniversário IPEN 69 anos Publicações Institucionais Marca e Logotipo 📣 TERMO DE USO DA MARCA IPEN IPENPOD Centros de Pesquisa Composição Ensino Inovação e Tecnologia Núcleo de Inovação Tecnológica Incubadora USP-IPEN Fusão Nuclear Patentes, Marcas e Softwares Parcerias de P&D com Empresas Serviços Tecnológicos Especializados Projetos de P&D Pesquisa e Desenvolvimento Internacionalização Biblioteca Ensino Áreas de Pesquisa Saúde Energia Meio Ambiente Indústria Nuclear Gestão de Projetos Produtos e Serviços Produtos Serviços Atendimento ao Cliente Projetos Estruturantes CNEN RMB - Reator Multipropósito Brasileiro Fusão Nuclear Segurança Nuclear e Radiológica Emergência Radiológica IPEN Atendimento a Emergências Radiológicas e Nucleares Outros Canais Denúncia Solicitação Sugestão Elogio VI Workshop de Radioproteção na Indústria Gestão de Qualidade Contratos SECLI Merck Clarity Ecoblock GOV.BR Serviços Buscar serviços por Categorias Órgãos Estados Serviços por público alvo Cidadãos Empresas Órgãos e Entidades Públicas Demais segmentos (ONGs, organizações sociais, etc) Servidor Público Temas em Destaque Orçamento Nacional Redes de Atendimento do Governo Federal Proteção de Dados Pessoais Serviços para Imigrantes Política e Orçamento Educacionais Educação Profissional e Tecnológica Educação Profissional para Jovens e Adultos Trabalho e Emprego Serviços para Pessoas com Deficiência Combate à Discriminação Racial Política de Proteção Social Política para Mulheres Saúde Reprodutiva da Mulher Cuidados na Primeira Infância Habitação Popular Controle de Poluição e Resíduos Sólidos Notícias Serviços para o cidadão Saúde Agricultura e Pecuária Cidadania e Assistência Social Ciência e Tecnologia Comunicação Cultura e Esporte Economia e Gestão Pública Educação e Pesquisa Energia Forças Armadas e Defesa Civil Infraestrutura Justiça e Segurança Meio Ambiente Trabalho e Previdência Turismo Galeria de Aplicativos Acompanhe o Planalto Navegaç",https://www.gov.br/ipen/pt-br/acesso-a-informacao/convenios-e-transferencias,IPEN,2025-07-10,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Convênios e Transferências,"Convênios e Transferências Convênios e Transferências — Comissão Nacional de Energia Nuclear Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Comissão Nacional de Energia Nuclear Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Institucional Sobre a CNEN Estrutura Competências Unidades da CNEN Identidade Visual Quem é quem Biografia - Presidente da CNEN Currículos de ocupantes de cargos de direção DAS 5 e 6 da CNEN Base Jurídica Políticas e Planos Institucionais Relatórios de Gestão Publicações oficiais (relatórios, planos, programas, portarias e outros) Programa de Gestão Transparência e Prestação de Contas Modelo de Negócios Remuneração Supervisão, Controle e Correição Ações de Correição Radioproteção e Segurança Nuclear Rol de Responsáveis Licitações 2021 Licitações 2022 Licitações 2023 Licitações 2024 Licitações 2025 Licitações 2026 Relatórios de Gestão Ações e Programas Agenda de autoridades Diretor de Radioproteção e Segurança Nuclear Diretor de Gestão Institucional Diretor de Pesquisa e Desensenvolvimento Agenda do Presidente da CNEN Auditorias Relatórios de Gestão Atos Normativos da CNEN Atos Administrativos da CNEN Diretoria de Gestão Institucional - DGI (e subordinadas) Diretoria de Radioproteção e Segurança Nuclear - DRS (e subordinadas) Diretoria de Pesquisa e Desenvolvimento - DPD (e subordinadas) Diretoria de Gestão Institucional - Portarias Diretoria de Radioproteção e Segurança Nuclear - Portarias Diretoria de Pesquisa e Desenvolvimento - Portarias Carta de Serviços Comitês Internos Comitê de Governança Comitê Gestor de Integridade Comissão de Ética Convênios e Transferências Convênios Transferências Dados Abertos Informações Classificadas Inteligência de Negócios Licitações e Contratos Manutenção e Infraestrutura Plano de Manutenção da Infraestrutura e Equipamentos Prediais Ouvidoria Participação Social Plano Anual de Contratações Plano Diretor de Logística Sustentável Proteção de Dados Pessoais Receitas e Despesas Investimento em capacitação SIC - Serviço de Informação ao Cidadão Servidores e Colaboradores Terceirizados Servidores Concursos Públicos Plano de Desenvolvimento de Pessoas - PDP Trilhas de Conhecimento Provimento Termos de Execução Descentralizada(TED) Perguntas Frequentes Protocolo Digital CNEN Acesso rápido Emergência Radiológica Centro de Informações Nucleares PLAM-CNEN Edital de Chamamento Público para Credenciamento 01/2020 Sobre o PLAM-CNEN Extranet da CNEN Extrato de Termo de Credenciamento Instalações Autorizadas Certificação de Supervisores Dose Ocupacional Normas Regulatórias Lista de Produtos e Serviços da CNEN Serviços Normas Regulatórias Grupo 9 Grupo 6 Grupo 7 Grupo 8 Grupo 3 Grupo 4 Grupo 5 Grupo 1 Grupo 2 Glossario Normas em Elaboração / Revisão Normas Revogadas Consulta Pública Relatório de Situação Operacional das Usinas Assuntos Assuntos Internacionais Programa de Cooperação Técnica da Agência Internacional de Energia Atômica (PCT/AIEA), biênio 2028/2029 Eventos Notícias Pesquisa, Desenvolvimento e Ensino na área nuclear Pesquisa, Desenvolvimento e Inovação Pós-Graduação Produção de Radiofármacos Serviços Técnicos Especializados Armazenamento de Rejeitos Radioativos Editais de Concessão de B",https://www.gov.br/cnen/pt-br/acesso-a-informacao/convenios-e-transferencias,IPEN,2021-05-05,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Emergência Radiológica,Emergência Radiológica Emergência Radiológica,https://www.gov.br/ipen/pt-br/seguranca-nuclear-e-radiologica/emergencia-radiologica,IPEN,,,Em andamento,,IPEN-CNEN,,Não Especificado,"{'anexos': [], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Centros de Pesquisa,"Centros de Pesquisa CENTROS DE PESQUISA DO IPEN — Instituto de Pesquisas Energéticas e Nucleares (IPEN) Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Instituto de Pesquisas Energéticas e Nucleares (IPEN) Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Ações e Programas Programa de Política Nuclear - PPA Auditorias Auditoria Convênios e Transferências Convênios e Transferências Dados Abertos Editais de Bolsa Informações Classificadas Institucional Sobre o IPEN Representantes dos Órgãos Consultivos Organograma Licitações e Contratos Pregão Dispensa de Licitação Inexigibilidade Leilão Concurso Diálogo Competitivo Ouvidoria CNEN Ouvidoria Participação Social Participação Social Perguntas Frequentes Receitas e Despesas Receitas e Despesas Servidores Portal do Servidor SIC - Serviço de Informação ao Cidadão Acesso Rápido Intranet Ramais Editais de Bolsa Intranet Assuntos Mais Notícias Workshop CoMet 3.0 Tropics Distrito de Inovação Editais Treinamento_novos_servidores ata_congresso_panama Clipping de Notícias Mais Eventos Visitas Técnicas Visitas Técnicas Biblioteca Canais de Atendimento Comunicação Institucional Emergência Radiológica Endereço, Contato e Mapa de Localização Central de Conteúdo Rádio IPEN Vídeo Imagem Aniversário IPEN 69 anos Publicações Institucionais Marca e Logotipo 📣 TERMO DE USO DA MARCA IPEN IPENPOD Centros de Pesquisa Composição Ensino Inovação e Tecnologia Núcleo de Inovação Tecnológica Incubadora USP-IPEN Fusão Nuclear Patentes, Marcas e Softwares Parcerias de P&D com Empresas Serviços Tecnológicos Especializados Projetos de P&D Pesquisa e Desenvolvimento Internacionalização Biblioteca Ensino Áreas de Pesquisa Saúde Energia Meio Ambiente Indústria Nuclear Gestão de Projetos Produtos e Serviços Produtos Serviços Atendimento ao Cliente Projetos Estruturantes CNEN RMB - Reator Multipropósito Brasileiro Fusão Nuclear Segurança Nuclear e Radiológica Emergência Radiológica IPEN Atendimento a Emergências Radiológicas e Nucleares Outros Canais Denúncia Solicitação Sugestão Elogio VI Workshop de Radioproteção na Indústria Gestão de Qualidade Contratos SECLI Merck Clarity Ecoblock GOV.BR Serviços Buscar serviços por Categorias Órgãos Estados Serviços por público alvo Cidadãos Empresas Órgãos e Entidades Públicas Demais segmentos (ONGs, organizações sociais, etc) Servidor Público Temas em Destaque Orçamento Nacional Redes de Atendimento do Governo Federal Proteção de Dados Pessoais Serviços para Imigrantes Política e Orçamento Educacionais Educação Profissional e Tecnológica Educação Profissional para Jovens e Adultos Trabalho e Emprego Serviços para Pessoas com Deficiência Combate à Discriminação Racial Política de Proteção Social Política para Mulheres Saúde Reprodutiva da Mulher Cuidados na Primeira Infância Habitação Popular Controle de Poluição e Resíduos Sólidos Notícias Serviços para o cidadão Saúde Agricultura e Pecuária Cidadania e Assistência Social Ciência e Tecnologia Comunicação Cultura e Esporte Economia e Gestão Pública Educação e Pesquisa Energia Forças Armadas e Defesa Civil Infraestrutura Justiça e Segurança Meio Ambiente Trabalho e Previdência Turismo Galeria de Aplicativos Acompanhe o Planalto Navegação Ace",https://www.gov.br/ipen/pt-br/centros-de-pesquisa,IPEN,,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Fusão Nuclear,"Fusão Nuclear Fusão Nuclear — Instituto de Pesquisas Energéticas e Nucleares (IPEN) Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Instituto de Pesquisas Energéticas e Nucleares (IPEN) Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Ações e Programas Programa de Política Nuclear - PPA Auditorias Auditoria Convênios e Transferências Convênios e Transferências Dados Abertos Editais de Bolsa Informações Classificadas Institucional Sobre o IPEN Representantes dos Órgãos Consultivos Organograma Licitações e Contratos Pregão Dispensa de Licitação Inexigibilidade Leilão Concurso Diálogo Competitivo Ouvidoria CNEN Ouvidoria Participação Social Participação Social Perguntas Frequentes Receitas e Despesas Receitas e Despesas Servidores Portal do Servidor SIC - Serviço de Informação ao Cidadão Acesso Rápido Intranet Ramais Editais de Bolsa Intranet Assuntos Mais Notícias Workshop CoMet 3.0 Tropics Distrito de Inovação Editais Treinamento_novos_servidores ata_congresso_panama Clipping de Notícias Mais Eventos Visitas Técnicas Visitas Técnicas Biblioteca Canais de Atendimento Comunicação Institucional Emergência Radiológica Endereço, Contato e Mapa de Localização Central de Conteúdo Rádio IPEN Vídeo Imagem Aniversário IPEN 69 anos Publicações Institucionais Marca e Logotipo 📣 TERMO DE USO DA MARCA IPEN IPENPOD Centros de Pesquisa Composição Ensino Inovação e Tecnologia Núcleo de Inovação Tecnológica Incubadora USP-IPEN Fusão Nuclear Patentes, Marcas e Softwares Parcerias de P&D com Empresas Serviços Tecnológicos Especializados Projetos de P&D Pesquisa e Desenvolvimento Internacionalização Biblioteca Ensino Áreas de Pesquisa Saúde Energia Meio Ambiente Indústria Nuclear Gestão de Projetos Produtos e Serviços Produtos Serviços Atendimento ao Cliente Projetos Estruturantes CNEN RMB - Reator Multipropósito Brasileiro Fusão Nuclear Segurança Nuclear e Radiológica Emergência Radiológica IPEN Atendimento a Emergências Radiológicas e Nucleares Outros Canais Denúncia Solicitação Sugestão Elogio VI Workshop de Radioproteção na Indústria Gestão de Qualidade Contratos SECLI Merck Clarity Ecoblock GOV.BR Serviços Buscar serviços por Categorias Órgãos Estados Serviços por público alvo Cidadãos Empresas Órgãos e Entidades Públicas Demais segmentos (ONGs, organizações sociais, etc) Servidor Público Temas em Destaque Orçamento Nacional Redes de Atendimento do Governo Federal Proteção de Dados Pessoais Serviços para Imigrantes Política e Orçamento Educacionais Educação Profissional e Tecnológica Educação Profissional para Jovens e Adultos Trabalho e Emprego Serviços para Pessoas com Deficiência Combate à Discriminação Racial Política de Proteção Social Política para Mulheres Saúde Reprodutiva da Mulher Cuidados na Primeira Infância Habitação Popular Controle de Poluição e Resíduos Sólidos Notícias Serviços para o cidadão Saúde Agricultura e Pecuária Cidadania e Assistência Social Ciência e Tecnologia Comunicação Cultura e Esporte Economia e Gestão Pública Educação e Pesquisa Energia Forças Armadas e Defesa Civil Infraestrutura Justiça e Segurança Meio Ambiente Trabalho e Previdência Turismo Galeria de Aplicativos Acompanhe o Planalto Navegação Acessibilidade Mapa do ",https://www.gov.br/ipen/pt-br/inovacao-e-tecnologia/fusao-nuclear,IPEN,2025-10-28,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Saiba Mais', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
Parcerias de P&D com Empresas,"Parcerias de P&D com Empresas Parcerias de P&D com Empresas — Instituto de Pesquisas Energéticas e Nucleares (IPEN) Ir para o Conteúdo 1 Ir para a Página Inicial 2 Ir para o menu de Navegação 3 Ir para a Busca 4 Ir para o Mapa do site 5 Atenção! Seu navegador não pode executar javascript. Alguns recursos podem não funcionar corretamente. Abrir menu principal de navegação Instituto de Pesquisas Energéticas e Nucleares (IPEN) Termos mais buscados imposto de renda inss assinatura cnh social mei Termos mais buscados imposto de renda inss assinatura Acesso à Informação Ações e Programas Programa de Política Nuclear - PPA Auditorias Auditoria Convênios e Transferências Convênios e Transferências Dados Abertos Editais de Bolsa Informações Classificadas Institucional Sobre o IPEN Representantes dos Órgãos Consultivos Organograma Licitações e Contratos Pregão Dispensa de Licitação Inexigibilidade Leilão Concurso Diálogo Competitivo Ouvidoria CNEN Ouvidoria Participação Social Participação Social Perguntas Frequentes Receitas e Despesas Receitas e Despesas Servidores Portal do Servidor SIC - Serviço de Informação ao Cidadão Acesso Rápido Intranet Ramais Editais de Bolsa Intranet Assuntos Mais Notícias Workshop CoMet 3.0 Tropics Distrito de Inovação Editais Treinamento_novos_servidores ata_congresso_panama Clipping de Notícias Mais Eventos Visitas Técnicas Visitas Técnicas Biblioteca Canais de Atendimento Comunicação Institucional Emergência Radiológica Endereço, Contato e Mapa de Localização Central de Conteúdo Rádio IPEN Vídeo Imagem Aniversário IPEN 69 anos Publicações Institucionais Marca e Logotipo 📣 TERMO DE USO DA MARCA IPEN IPENPOD Centros de Pesquisa Composição Ensino Inovação e Tecnologia Núcleo de Inovação Tecnológica Incubadora USP-IPEN Fusão Nuclear Patentes, Marcas e Softwares Parcerias de P&D com Empresas Serviços Tecnológicos Especializados Projetos de P&D Pesquisa e Desenvolvimento Internacionalização Biblioteca Ensino Áreas de Pesquisa Saúde Energia Meio Ambiente Indústria Nuclear Gestão de Projetos Produtos e Serviços Produtos Serviços Atendimento ao Cliente Projetos Estruturantes CNEN RMB - Reator Multipropósito Brasileiro Fusão Nuclear Segurança Nuclear e Radiológica Emergência Radiológica IPEN Atendimento a Emergências Radiológicas e Nucleares Outros Canais Denúncia Solicitação Sugestão Elogio VI Workshop de Radioproteção na Indústria Gestão de Qualidade Contratos SECLI Merck Clarity Ecoblock GOV.BR Serviços Buscar serviços por Categorias Órgãos Estados Serviços por público alvo Cidadãos Empresas Órgãos e Entidades Públicas Demais segmentos (ONGs, organizações sociais, etc) Servidor Público Temas em Destaque Orçamento Nacional Redes de Atendimento do Governo Federal Proteção de Dados Pessoais Serviços para Imigrantes Política e Orçamento Educacionais Educação Profissional e Tecnológica Educação Profissional para Jovens e Adultos Trabalho e Emprego Serviços para Pessoas com Deficiência Combate à Discriminação Racial Política de Proteção Social Política para Mulheres Saúde Reprodutiva da Mulher Cuidados na Primeira Infância Habitação Popular Controle de Poluição e Resíduos Sólidos Notícias Serviços para o cidadão Saúde Agricultura e Pecuária Cidadania e Assistência Social Ciência e Tecnologia Comunicação Cultura e Esporte Economia e Gestão Pública Educação e Pesquisa Energia Forças Armadas e Defesa Civil Infraestrutura Justiça e Segurança Meio Ambiente Trabalho e Previdência Turismo Galeria de Aplicativos Acompanhe o Planalto N",https://www.gov.br/ipen/pt-br/inovacao-e-tecnologia/contratos-de-p-d-com-empresas,IPEN,2025-11-04,,Em andamento,,IPEN-CNEN,,Subvenção (Não Reembolsável),"{'anexos': [{'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}, {'nome': 'Fusão Nuclear', 'url': 'https://www.gov.br/cnen/pt-br/assunto/pesquisa-desenvolvimento-e-ensino-na-area-nuclear/PropostadeProgramaNacionaldeFusoNuclear2.pdf'}], 'url_pagina': 'https://www.gov.br/ipen/pt-br', 'coletado_em': '2026-04-15'}"
