titulo,link,descricao,fonte,data_publicacao,fim_inscricao,situacao,extras,valor,programa,acao,tipo_recurso
Chamada Pública para Seleção de Fundo de Investimento em Participações de Startups de Inteligência Artificial (IA) - 2026,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fip-ia-2026/!ut/p/z0/fY65bsMwEES_JYVKYmnBB1wKQQ7EhwDDhcLGWJGUtba1pEXKx9-HdppU6WZn3iwGFFSgGC-0x0iO8ZTubzXdLeeLt89xKZcfs81YFpN1-b6Vm1FZTuEL1P9A-pD3q9fVHpTH2ArixkHVkBeEIpf5k6DD-awKUNpxtLcIVc3Ghh1xiBQH_dySydZ1NpOd7TUaJ4wVGj1FpJDJZmDjwsMjvtjU6ixHlwLdYocGg_BDfSL9ENij-OVT788Of1T1_Vq8_ACQKMtX/,"Em 09.04.2026, a BNDES Participações – BNDESPAR, sociedade de participações acionárias do BNDES, em parceria com a Financiadora de Estudos e Projetos (“Finep”), lançou Edital de Chamada Pública para a seleção de gestor para um Fundo de Investimento em Participações de Startups de Inteligência Artificial. A Chamada Pública tem como propósito convidar interessados a apresentar propostas para a gestão de Fundo de Investimento em Participações (FIP), que, no contexto do Plano Brasileiro de Inteligência Artificial (PBIA) 2024-2028, terá como objetivo investir em startups intensivas em inteligência artificial, ou seja, que tenham a inteligência artificial como elemento central de seu modelo de negócios e geração de valor. O FIP terá capital mínimo de R$ 160 milhões e contará com o apoio inicial das duas instituições envolvidas no lançamento do edital. A BNDESPar, subsidiária integral do BNDES, deverá aportar, no mínimo, R$ 40 milhões, e, no máximo, R$ 125 milhões no Fundo. Já a Finep deverá aportar, no mínimo, R$ 40 milhões, e, no máximo, R$ 80 milhões no FIP. Cada uma das instituições observará o limite de participação de até 25% do capital comprometido total do Fundo, que deverá contar com a participação de outros investidores interessados no setor. As propostas recebidas por essa chamada pública serão avaliadas de acordo com critérios definidos no Edital de Chamada Pública, tais como, histórico do gestor, equipe, tese de investimento, captação, custos do fundo, e aderência das companhias alvo ao perfil descrito.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fip-ia-2026/!ut/p/z0/fY65bsMwEES_JYVKYmnBB1wKQQ7EhwDDhcLGWJGUtba1pEXKx9-HdppU6WZn3iwGFFSgGC-0x0iO8ZTubzXdLeeLt89xKZcfs81YFpN1-b6Vm1FZTuEL1P9A-pD3q9fVHpTH2ArixkHVkBeEIpf5k6DD-awKUNpxtLcIVc3Ghh1xiBQH_dySydZ1NpOd7TUaJ4wVGj1FpJDJZmDjwsMjvtjU6ixHlwLdYocGg_BDfSL9ENij-OVT788Of1T1_Vq8_ACQKMtX/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Chamada Pública para Seleção de Fundos de Investimento em Índice de Mercado – Fundos de Índice (ETFs),https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-selecao-fundos-indice-de-mercado-etf/!ut/p/z0/lY5NT8MwDIZ_C4ceowQ0Nu1YIT4E2ypNHEouk5u4q6F1usbd4N8TUMcRaTfb74cfbXWpLcOR9iAUGNq0v9n5brV8uX-aFWb1uNjOTH67KR5ezfa6KOb6Wdv_DanhZljfrffa9iCNIq6DLl0DHXhQ_Vi15EBFbNFBUPXIPsRk8uRQeVQdDg58UCj1TxW9Hw4219YFFvwUXVbsMe6Io5CM7hc6M03oMDPnaGpx0JMAxcxMD9KN-Igp1SFLSMJEFM9IaYABJqA_-TLg_sNWX6f86hvOSBp8/,"O Sistema BNDES, por meio da sua subsidiária integral BNDES Participações S.A. – BNDESPAR, lançou, em 29.10.2025, Edital de Chamada Pública (PDF - 102 Kb), com o objetivo de investir até R$ 1 bilhão de reais em Fundos de Índice (ETFs). Por meio desta Chamada Pública, serão selecionados até cinco ETFs para investimento de até R$ 200 milhões em cada, observada a participação máxima da BNDESPAR de até 50% do patrimônio de cada Fundo.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-selecao-fundos-indice-de-mercado-etf/!ut/p/z0/lY5NT8MwDIZ_C4ceowQ0Nu1YIT4E2ypNHEouk5u4q6F1usbd4N8TUMcRaTfb74cfbXWpLcOR9iAUGNq0v9n5brV8uX-aFWb1uNjOTH67KR5ezfa6KOb6Wdv_DanhZljfrffa9iCNIq6DLl0DHXhQ_Vi15EBFbNFBUPXIPsRk8uRQeVQdDg58UCj1TxW9Hw4219YFFvwUXVbsMe6Io5CM7hc6M03oMDPnaGpx0JMAxcxMD9KN-Igp1SFLSMJEFM9IaYABJqA_-TLg_sNWX6f86hvOSBp8/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Chamada Pública para Seleção de Fundos com Foco em Mitigação Climática - Chamada de Clima,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-selecao-fundos-mitigacao-climatica/!ut/p/z0/lY5NT8MwDIZ_C4ceIwe0DXGsEB-CjUoTh5LL5Cbe6tE4XZMO-PdkqHBE2s1-X_vRAwZqMIJH3mHiINjl_c0sNsub57vHWaWXD9frmS7nL9X9q15fVtUCnsD8f5AJV8PqdrUD02NqFcs2QG1b9OhQ9WPTsUUVqSOLQW1HcSEqzyk7nALbsc8yFk8g3h8OpgRjgyT6TFA34ihuWGLiNNof5UK3wVOhPQ0WXVCOlMWeE3Is9ITPGcuR8pcnSSEXk0_8FcoDDjjp_NXn6Pbvpvn6KC--AUwPtuc!/,"RESULTADO: veja aqui o resultado final da chamada. O Sistema BNDES, por meio da sua subsidiária integral BNDES Participações S.A. – BNDESPAR, lançou, em 01.09.2025, Edital de Chamada Pública (PDF - 213 KB), com o objetivo de convidar interessados (Proponentes) a apresentarem propostas de fundos de investimento (Propostas), com o objetivo de subscrever: Considerando tais limites, o patrimônio comprometido pela BNDESPAR nesses fundos poderá alcançar até R$ 5 bilhões.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-selecao-fundos-mitigacao-climatica/!ut/p/z0/lY5NT8MwDIZ_C4ceIwe0DXGsEB-CjUoTh5LL5Cbe6tE4XZMO-PdkqHBE2s1-X_vRAwZqMIJH3mHiINjl_c0sNsub57vHWaWXD9frmS7nL9X9q15fVtUCnsD8f5AJV8PqdrUD02NqFcs2QG1b9OhQ9WPTsUUVqSOLQW1HcSEqzyk7nALbsc8yFk8g3h8OpgRjgyT6TFA34ihuWGLiNNof5UK3wVOhPQ0WXVCOlMWeE3Is9ITPGcuR8pcnSSEXk0_8FcoDDjjp_NXn6Pbvpvn6KC--AUwPtuc!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Chamada Pública para Seleção de Fundo de Investimento em Participações no Complexo de Saúde - 2025,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-fundo-investimento-complexo-da-saude/!ut/p/z0/jY5Lb8IwEIR_Sw85WutWFMQxqvpQC0RCPaS-oI29kG3jB7ED9N_XQUjtqeK2O7M784GCGpTDA-8wsXfY5f1DTTeL-dvjy6SSi-fZeiLL-1X19C7Xt1U1hVdQ_x_khLt--bDcgQqYWsFu66HWLVo0KLaDMz5rB4qJLbnkhfY2dHTyItsRB0NjBH_u96oEpb1LdEpQN85Q3LDLb2nQZ9hCtt5SIS31GnOqIaExcEKOhTwXxVH7W5aNC0kUYWg61uOA_QXs174ONHyp5vtY3vwAni7rLA!!/,"Em 07.04.2025, a BNDES Participações – BNDESPAR, sociedade de participações acionárias do BNDES, em parceria com a Financiadora de Estudos e Projetos (Finep) e a Fundação Butantan lançou Edital de Chamada Pública para a seleção de um Fundo de Investimento em Participações (FIP) no Setor de Saúde. A Chamada Pública tem como propósito convidar interessados a apresentar propostas para a gestão de Fundo de Investimento em Participações que terá como objetivo investir em micro, pequenas e médias empresas e fomentar startups que possam contribuir para o fortalecimento e adensamento tecnológico do ecossistema de inovação do Complexo Econômico-Industrial da Saúde no Brasil. O FIP terá capital mínimo de R$ 200 milhões e contará com o apoio inicial das três instituições envolvidas no lançamento do edital. A BNDESPAR, subsidiária integral do BNDES, deverá aportar, no mínimo, R$ 50 milhões, e, no máximo, R$ 125 milhões no Fundo. Já a Finep e o Butantan deverão aportar, cada um, pelo menos R$ 50 milhões no FIP, que deverá contar com a participação de outros investidores interessados no setor.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-fundo-investimento-complexo-da-saude/!ut/p/z0/jY5Lb8IwEIR_Sw85WutWFMQxqvpQC0RCPaS-oI29kG3jB7ED9N_XQUjtqeK2O7M784GCGpTDA-8wsXfY5f1DTTeL-dvjy6SSi-fZeiLL-1X19C7Xt1U1hVdQ_x_khLt--bDcgQqYWsFu66HWLVo0KLaDMz5rB4qJLbnkhfY2dHTyItsRB0NjBH_u96oEpb1LdEpQN85Q3LDLb2nQZ9hCtt5SIS31GnOqIaExcEKOhTwXxVH7W5aNC0kUYWg61uOA_QXs174ONHyp5vtY3vwAni7rLA!!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Chamada Pública para Seleção de Gestor para Fundo de Investimento em Participações nos setores de Transição Energética e Descarbonização - 2025,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fip-transicao-energetica-2025/!ut/p/z0/fY5PT8MwDMU_C4ceo4RqG-JYIf4INipNHEouk5u4rbfVyRp3wLcng_tuz_b7-T1tdaMtw5l6EAoMxzx_2tVuff_2-LKozfr5brsw1fK9fvow29u6XulXba8b8ody2jxsem0jyKCIu6CbjqKSCTiRg6CQcepRslalKZcXhvank620dYEFv0U3LXtMO-IkJLP7a1eYIYxYmBEnBz4oj8pBJAFKhelm9iFddsRnzNSILCEf3AAjeEgqzu0xR2YBE6h_f-auNosH2_58VTe_ODLMhA!!/,"Em 04.06.2025, a BNDESPAR, em parceria com a Petrobras e a Financiadora de Estudos e Projetos (Finep), partes conjuntamente denominadas como Cotistas Âncora, lançou o Edital de Chamada Pública. A iniciativa visa convidar gestores de carteira de investimentos registrados na Comissão de Valores Mobiliários (CVM) a apresentar propostas para a gestão de um Fundo de Investimento em Participações (FIP), a fim de realizar investimentos em Micro, Pequenas e Médias Empresas (MPMEs) de base tecnológica nos setores de transição energética e de descarbonização. O FIP, que terá capital mínimo de R$ 240 milhões e poderá contar com o apoio inicial das três instituições envolvidas no lançamento do Edital, terá como objetivo fomentar o fortalecimento e o adensamento tecnológico do ecossistema de energytechs no Brasil por meio de investimento em companhias que atuem nos seguintes setores alvo:",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fip-transicao-energetica-2025/!ut/p/z0/fY5PT8MwDMU_C4ceo4RqG-JYIf4INipNHEouk5u4rbfVyRp3wLcng_tuz_b7-T1tdaMtw5l6EAoMxzx_2tVuff_2-LKozfr5brsw1fK9fvow29u6XulXba8b8ody2jxsem0jyKCIu6CbjqKSCTiRg6CQcepRslalKZcXhvank620dYEFv0U3LXtMO-IkJLP7a1eYIYxYmBEnBz4oj8pBJAFKhelm9iFddsRnzNSILCEf3AAjeEgqzu0xR2YBE6h_f-auNosH2_58VTe_ODLMhA!!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Chamada Pública para seleção de fundos de investimento em participações – Capital Semente e Venture Capital - 2023,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-investimento-em-participacoes-2023/!ut/p/z0/jY7NTsMwEISfhUOO1ppQijhGqIBoS6SKQ_Cl2tjbZmn909gp8PY4gBCnqredndnZDxQ0oBweeYuJvcN91q9qul7czmePk1ouHm5WE1ldP9f3L3J1WddTeAJ1OpAbyn55t9yCCpg6wW7jodEdWjSY1ZFiYksueUFWBOwTaw6oPUVRyvJqLOC3w0FVoLR3iT4SNK0zFNfs8mka9DdqITtvqZCWeo3GC0NCY-CEHAu5GZzxcdz9f5iNX44owtDuWY8D9ih-8n_2OZhhp9rP9-riC_hrORM!/,"A BNDESPAR informa que o processo de análise e seleção das propostas recebidas, no contexto da Chamada Pública para Seleção de Fundos de Investimento em Participações – Capital Semente e Venture Capital – 2023, foi concluído após a análise e seleção das 38 propostas recebidas, sendo 13 na Modalidade FIP Capital Semente e 25 na Modalidade FIP Venture Capital. Seguindo as regras estabelecidas no Edital da Chamada Pública, a classificação final das propostas que participaram da segunda fase classificatória, por modalidade, foram:",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-investimento-em-participacoes-2023/!ut/p/z0/jY7NTsMwEISfhUOO1ppQijhGqIBoS6SKQ_Cl2tjbZmn909gp8PY4gBCnqredndnZDxQ0oBweeYuJvcN91q9qul7czmePk1ouHm5WE1ldP9f3L3J1WddTeAJ1OpAbyn55t9yCCpg6wW7jodEdWjSY1ZFiYksueUFWBOwTaw6oPUVRyvJqLOC3w0FVoLR3iT4SNK0zFNfs8mka9DdqITtvqZCWeo3GC0NCY-CEHAu5GZzxcdz9f5iNX44owtDuWY8D9ih-8n_2OZhhp9rP9-riC_hrORM!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Seleção de Fundo de Investimento em Participações no setor de Internet das Coisas – Internet of Things (IoT),https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-fundo-de-investimento-iot/!ut/p/z0/fY5LD4IwEIR_iweOTatRjEdifMQXifGAvZClVFiVFmnx8e8taGLigdvuzOy3QzmNKFdwxwwsagVXtx-5H28m69lyGLLNYrwfsmC0C-cHtu-HoU9XlHcHHGFQbafbjPISbE5QnTSNRA4FpEBOtUo1SaWT79JYLKSymqC2zR2ebzceUC60svLppESl0sSoXNDWom3osVwX0mOFrAR8UAJKtIDGYy3d_OOd8X1vSFknVxTNANW3zc_uaFdeePJ6BL03i4DJzg!!/,"A BNDESPAR e a Qualcomm Ventures informam que o processo de análise e seleção das propostas de fundos no contexto da Chamada Pública para Seleção de Fundo de Investimento em Participações em Internet das Coisas foi concluído. Seguindo as regras estabelecidas no Edital de Chamada Pública (“Edital”), publicado em 17 de dezembro de 2019, a classificação final foi: A BNDESPAR subscreverá cotas somente em um fundo. Nos termos do Edital, a Proposta selecionada em primeiro lugar será objeto de análise gerencial e jurídica pela equipe do BNDES e da Qualcomm Ventures, sendo examinada, dentre outros aspectos, a exequibilidade da Proposta, cabendo ao vencedor o ônus de comprová-la. Em caso de desclassificação na análise gerencial e jurídica do primeiro lugar, o segundo e o terceiro poderão ser convocados num prazo máximo de 18 (dezoito) meses a contar da divulgação do resultado.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-fundo-de-investimento-iot/!ut/p/z0/fY5LD4IwEIR_iweOTatRjEdifMQXifGAvZClVFiVFmnx8e8taGLigdvuzOy3QzmNKFdwxwwsagVXtx-5H28m69lyGLLNYrwfsmC0C-cHtu-HoU9XlHcHHGFQbafbjPISbE5QnTSNRA4FpEBOtUo1SaWT79JYLKSymqC2zR2ebzceUC60svLppESl0sSoXNDWom3osVwX0mOFrAR8UAJKtIDGYy3d_OOd8X1vSFknVxTNANW3zc_uaFdeePJ6BL03i4DJzg!!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
"Seleção de Instituição Financeira para Coordenar, Estruturar e Distribuir as cotas do FIDC Debêntures de Infraestrutura",https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-para-selecao-de-instituicao-financeira-para-coordenar-estruturar-e-distribuir-as-cotas-do-fidc-debentures-de-infraestrutura/!ut/p/z0/zZDLTsMwEEW_hUWWlgMqRSwjxEPQEqliEbypJvakGUjs1I8Cf8-kCV2y7sb21Zy5njtSyUoqCwfaQSRnoWP9rpbb1e3L_dOizFePN5tFXly_lg9v-eayLJfyWar_AXa48uu79U6qAWIryDZOVrqFHgyIIdUdab7BgwjYoQYnDDIVIsVEo2zIgtVIfsa0c96gBS8wRJ9i8uNTGGJFdSIvIDAU-TRjt9HsWKNlEMNk3ng49Y4T0sd-rwqptLMRv6OsamswbOcp9HEXWd66HrO8R6_BHKfUMFAEClneJGvcbH5ga-r5P8eFOWj4SxqmDBN_Kp_FHoZPVf98FRe_jgAw6Q!!/,"O Banco Votorantim ficou em primeiro lugar no processo seletivo para coordenador da oferta do FIDC Debêntures de Infraestrutura. Os bancos BTG Pactual e Santander, respectivamente segundo e terceiro colocados no certame, formam o cadastro de reservas, conforme previsto do edital de seleção. Com a definição do banco coordenador, o BNDES e o Banco Votorantim, juntamente com a JGP Gestão de Recursos, gestora selecionada, iniciarão o processo de estruturação do fundo. O produto deverá ser lançado no quarto trimestre de 2019. O FIDC Debêntures de Infraestrutura, que será incentivado nos termos do artigo 3º da Lei 12.431, terá como objetivo investir em debêntures incentivadas de projetos de infraestrutura. O Fundo terá patrimônio de aproximadamente R$ 500 milhões, classe única de cotas e não contará com participação do BNDES como cotista.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/chamada-publica-para-selecao-de-instituicao-financeira-para-coordenar-estruturar-e-distribuir-as-cotas-do-fidc-debentures-de-infraestrutura/!ut/p/z0/zZDLTsMwEEW_hUWWlgMqRSwjxEPQEqliEbypJvakGUjs1I8Cf8-kCV2y7sb21Zy5njtSyUoqCwfaQSRnoWP9rpbb1e3L_dOizFePN5tFXly_lg9v-eayLJfyWar_AXa48uu79U6qAWIryDZOVrqFHgyIIdUdab7BgwjYoQYnDDIVIsVEo2zIgtVIfsa0c96gBS8wRJ9i8uNTGGJFdSIvIDAU-TRjt9HsWKNlEMNk3ng49Y4T0sd-rwqptLMRv6OsamswbOcp9HEXWd66HrO8R6_BHKfUMFAEClneJGvcbH5ga-r5P8eFOWj4SxqmDBN_Kp_FHoZPVf98FRe_jgAw6Q!!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
Seleção de gestor do FIDC Debêntures de Infraestrutura,https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fdic-debentures-infraestrutura/!ut/p/z0/fU7LTsMwEPwWDjlaa1BbxDFCPAQtkSoOwZdqYzvNlmad2usCf48D9952ZucFBlowjGfao1BgPBb8YVa79d3rw_Oi0eun2-1C18u35vFdb6-bZgUvYC4LSsJN3Nxv9mAmlEER9wHa3pFVzneeJUefZjaiTxJzwTib6HA6mRqMDSz-W6Dt2Pm0I05Cku3fvEoPYfSVHn206EIJVBYnEqRU6T6zC2nmiM8lmsZSFsrDDjiiw6Sm3B3JzgdGVP_64rs8bfo03c9XffULrlzHOA!!/,"A JGP Asset Management ficou em primeiro lugar no processo seletivo para gestor do FIDC Debêntures de Infraestrutura. O processo de seleção, iniciado em 18 de setembro de 2018, contou com a participação de oito entidades gestoras e permitiu ao BNDES discutir diferentes ideias e soluções para desenvolver o mercado de capitais brasileiro, em especial o financiamento de projetos de infraestrutura. As gestoras Votorantim Asset Management e Itaú Asset Management, respectivamente segunda e terceira colocadas no certame, formam o cadastro de reservas, conforme previsto do edital de seleção. Com a definição do gestor, o BNDES e a JGP iniciarão o processo de estruturação do fundo. O produto deverá ser lançado no segundo semestre de 2019. O FIDC Debêntures de Infraestrutura, que será incentivado nos termos do artigo 3º da Lei 12.431, terá como objetivo investir em debêntures incentivadas de projetos de infraestrutura. Inicialmente, pelo menos 85% dos ativos do Fundo deverão ser adquiridos da carteira de debêntures do BNDES. O Fundo terá patrimônio de aproximadamente R$ 500 milhões, classe única de cotas e não contará com participação do BNDES como cotista.",BNDES,,,Aberto,"{'anexos': [], 'fonte_original': 'BNDES / Fundos de Investimento', 'regiao': 'brasil', 'pais': 'Brasil', 'idioma_original': 'pt', 'setor_estrategico': 'industria_defesa', 'subtema': ['materiais_avancados', 'inovacao'], 'area_cientifica': ['ciencia_dos_materiais'], 'area_tecnologica': ['financiamento', 'pdi'], 'tipo_oportunidade': 'financing_opportunity', 'orgao_responsavel': 'BNDES', 'instituicao': 'Banco Nacional de Desenvolvimento Econômico e Social', 'orgao_contratante': 'BNDES', 'documentos': [], 'pdf_url': '', 'metodo_extracao': 'crawler_detalhe', 'url_detalhe': 'https://www.bndes.gov.br/wps/portal/site/home/mercado-de-capitais/fundos-de-investimentos/chamadas-publicas-para-selecao-de-fundos/fdic-debentures-infraestrutura/!ut/p/z0/fU7LTsMwEPwWDjlaa1BbxDFCPAQtkSoOwZdqYzvNlmad2usCf48D9952ZucFBlowjGfao1BgPBb8YVa79d3rw_Oi0eun2-1C18u35vFdb6-bZgUvYC4LSsJN3Nxv9mAmlEER9wHa3pFVzneeJUefZjaiTxJzwTib6HA6mRqMDSz-W6Dt2Pm0I05Cku3fvEoPYfSVHn206EIJVBYnEqRU6T6zC2nmiM8lmsZSFsrDDjiiw6Sm3B3JzgdGVP_64rs8bfo03c9XffULrlzHOA!!/', 'nivel_sensibilidade': 'publico_institucional'}",,bndes_fundos,monitoramento_oportunidades_publicas,Financiamento
